LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
1510,Jul,17,21:23:20,info,ftpd[25041],25041,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005 ,E_UNKNOWN,Unknown Template
1511,Jul,17,21:23:20,info,ftpd[25032],25032,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005 ,E_UNKNOWN,Unknown Template
1512,Jul,17,21:23:20,info,ftpd[25042],25042,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005 ,E_UNKNOWN,Unknown Template
1513,Jul,17,21:23:20,info,ftpd[25033],25033,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005 ,E_UNKNOWN,Unknown Template
1514,Jul,17,21:23:20,info,ftpd[25043],25043,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005 ,E_UNKNOWN,Unknown Template
1515,Jul,17,21:23:20,info,ftpd[25034],25034,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005 ,E_UNKNOWN,Unknown Template
1516,Jul,17,21:23:20,info,ftpd[25036],25036,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005 ,E_UNKNOWN,Unknown Template
1517,Jul,17,21:23:20,info,ftpd[25037],25037,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005 ,E_UNKNOWN,Unknown Template
1518,Jul,17,21:23:23,info,ftpd[25044],25044,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 2005 ,E_UNKNOWN,Unknown Template
1519,Jul,17,21:23:24,info,ftpd[25045],25045,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005 ,E_UNKNOWN,Unknown Template
1520,Jul,17,21:23:24,info,ftpd[25046],25046,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005 ,E_UNKNOWN,Unknown Template
1521,Jul,17,21:23:24,info,ftpd[25047],25047,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005 ,E_UNKNOWN,Unknown Template
1522,Jul,17,21:23:24,info,ftpd[25048],25048,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005 ,E_UNKNOWN,Unknown Template
1523,Jul,17,21:23:24,info,ftpd[25049],25049,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005 ,E_UNKNOWN,Unknown Template
1524,Jul,17,21:23:24,info,ftpd[25050],25050,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005 ,E_UNKNOWN,Unknown Template
1525,Jul,17,23:21:50,info,ftpd[25217],25217,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 2005 ,E_UNKNOWN,Unknown Template
1526,Jul,17,23:21:54,info,ftpd[25218],25218,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1527,Jul,17,23:21:54,info,ftpd[25219],25219,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1528,Jul,17,23:21:54,info,ftpd[25220],25220,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1529,Jul,17,23:21:54,info,ftpd[25221],25221,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1530,Jul,17,23:21:54,info,ftpd[25222],25222,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1531,Jul,17,23:21:54,info,ftpd[25223],25223,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1532,Jul,17,23:21:54,info,ftpd[25225],25225,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1533,Jul,17,23:21:54,info,ftpd[25224],25224,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1534,Jul,17,23:21:54,info,ftpd[25226],25226,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1535,Jul,17,23:21:54,info,ftpd[25227],25227,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1536,Jul,17,23:21:54,info,ftpd[25228],25228,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1537,Jul,17,23:21:54,info,ftpd[25229],25229,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1538,Jul,17,23:21:54,info,ftpd[25230],25230,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1539,Jul,17,23:21:54,info,ftpd[25231],25231,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1540,Jul,17,23:21:54,info,ftpd[25232],25232,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1541,Jul,17,23:21:54,info,ftpd[25233],25233,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1542,Jul,17,23:21:54,info,ftpd[25234],25234,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1543,Jul,17,23:21:54,info,ftpd[25235],25235,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1544,Jul,17,23:21:54,info,ftpd[25236],25236,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1545,Jul,17,23:21:54,info,ftpd[25237],25237,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1546,Jul,17,23:21:54,info,ftpd[25238],25238,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1547,Jul,17,23:21:54,info,ftpd[25239],25239,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005 ,E_UNKNOWN,Unknown Template
1548,Jul,18,03:26:48,info,ftpd[25628],25628,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005 ,E_UNKNOWN,Unknown Template
1549,Jul,18,03:26:48,info,ftpd[25629],25629,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005 ,E_UNKNOWN,Unknown Template
1550,Jul,18,03:26:48,info,ftpd[25630],25630,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005 ,E_UNKNOWN,Unknown Template
1551,Jul,18,03:26:48,info,ftpd[25631],25631,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005 ,E_UNKNOWN,Unknown Template
1552,Jul,18,03:26:48,info,ftpd[25632],25632,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005 ,E_UNKNOWN,Unknown Template
1553,Jul,18,03:26:48,info,ftpd[25633],25633,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005 ,E_UNKNOWN,Unknown Template
1554,Jul,18,03:26:48,info,ftpd[25634],25634,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005 ,E_UNKNOWN,Unknown Template
1555,Jul,18,03:26:48,info,ftpd[25635],25635,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005 ,E_UNKNOWN,Unknown Template
1556,Jul,18,03:26:49,info,ftpd[25638],25638,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005 ,E_UNKNOWN,Unknown Template
1557,Jul,18,03:26:49,info,ftpd[25636],25636,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005 ,E_UNKNOWN,Unknown Template
1558,Jul,18,03:26:49,info,ftpd[25637],25637,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005 ,E_UNKNOWN,Unknown Template
1559,Jul,18,03:26:49,info,ftpd[25639],25639,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005 ,E_UNKNOWN,Unknown Template
1560,Jul,18,03:26:49,info,ftpd[25640],25640,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005 ,E_UNKNOWN,Unknown Template
1561,Jul,18,03:26:49,info,ftpd[25641],25641,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005 ,E_UNKNOWN,Unknown Template
1562,Jul,18,03:26:49,info,ftpd[25643],25643,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005 ,E_UNKNOWN,Unknown Template
1563,Jul,18,03:26:49,info,ftpd[25644],25644,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005 ,E_UNKNOWN,Unknown Template
1564,Jul,18,03:26:49,info,ftpd[25645],25645,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005 ,E_UNKNOWN,Unknown Template
1565,Jul,18,03:26:49,info,ftpd[25642],25642,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005 ,E_UNKNOWN,Unknown Template
1566,Jul,18,03:26:49,info,ftpd[25646],25646,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005 ,E_UNKNOWN,Unknown Template
1567,Jul,18,03:26:49,info,ftpd[25648],25648,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005 ,E_UNKNOWN,Unknown Template
1568,Jul,18,03:26:49,info,ftpd[25647],25647,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005 ,E_UNKNOWN,Unknown Template
1569,Jul,18,04:03:24,info,su(pam_unix)[26046],26046,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template
1570,Jul,18,04:03:24,info,su(pam_unix)[26046],26046,session closed for user cyrus,E17,session closed for user cyrus
1571,Jul,18,04:03:25,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template
1572,Jul,18,04:09:29,info,su(pam_unix)[27272],27272,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template
1573,Jul,18,04:09:30,info,su(pam_unix)[27272],27272,session closed for user news,E31,session closed for user news
1574,Jul,18,23:01:25,info,sshd(pam_unix)[28975],28975,check pass; user unknown,E43,check pass; user unknown
1575,Jul,18,23:01:25,info,sshd(pam_unix)[28975],28975,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw ,E44,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw 
1576,Jul,18,23:01:25,info,sshd(pam_unix)[28977],28977,check pass; user unknown,E43,check pass; user unknown
1577,Jul,18,23:01:25,info,sshd(pam_unix)[28977],28977,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw ,E44,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw 
1578,Jul,18,23:01:25,info,sshd(pam_unix)[28980],28980,check pass; user unknown,E43,check pass; user unknown
1579,Jul,18,23:01:25,info,sshd(pam_unix)[28980],28980,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw ,E44,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw 
1580,Jul,18,23:01:25,info,sshd(pam_unix)[28978],28978,check pass; user unknown,E43,check pass; user unknown
1581,Jul,18,23:01:25,info,sshd(pam_unix)[28978],28978,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw ,E44,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw 
1582,Jul,18,23:01:26,info,sshd(pam_unix)[28983],28983,check pass; user unknown,E43,check pass; user unknown
1583,Jul,18,23:01:26,info,sshd(pam_unix)[28983],28983,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw ,E44,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw 
1584,Jul,18,23:01:27,info,sshd(pam_unix)[28986],28986,check pass; user unknown,E43,check pass; user unknown
1585,Jul,18,23:01:27,info,sshd(pam_unix)[28986],28986,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw ,E44,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw 
1586,Jul,18,23:01:27,info,sshd(pam_unix)[28985],28985,check pass; user unknown,E43,check pass; user unknown
1587,Jul,18,23:01:27,info,sshd(pam_unix)[28985],28985,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw ,E44,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw 
1588,Jul,18,23:01:27,info,sshd(pam_unix)[28987],28987,check pass; user unknown,E43,check pass; user unknown
1589,Jul,18,23:01:27,info,sshd(pam_unix)[28987],28987,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw ,E44,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw 
1590,Jul,18,23:01:27,info,sshd(pam_unix)[28988],28988,check pass; user unknown,E43,check pass; user unknown
1591,Jul,18,23:01:27,info,sshd(pam_unix)[28988],28988,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw ,E44,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw 
1592,Jul,18,23:01:27,info,sshd(pam_unix)[28991],28991,check pass; user unknown,E43,check pass; user unknown
1593,Jul,18,23:01:27,info,sshd(pam_unix)[28991],28991,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw ,E44,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw 
1594,Jul,19,04:03:43,info,su(pam_unix)[29758],29758,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template
1595,Jul,19,04:03:44,info,su(pam_unix)[29758],29758,session closed for user cyrus,E17,session closed for user cyrus
1596,Jul,19,04:03:45,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template
1597,Jul,19,04:09:28,info,su(pam_unix)[30128],30128,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template
1598,Jul,19,04:09:29,info,su(pam_unix)[30128],30128,session closed for user news,E31,session closed for user news
1599,Jul,19,07:35:41,info,sshd(pam_unix)[30500],30500,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E25,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
1600,Jul,19,07:35:41,info,sshd(pam_unix)[30510],30510,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E25,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
1601,Jul,19,07:35:41,info,sshd(pam_unix)[30499],30499,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E25,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
1602,Jul,19,07:35:41,info,sshd(pam_unix)[30503],30503,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E25,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
1603,Jul,19,07:35:41,info,sshd(pam_unix)[30505],30505,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E25,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
1604,Jul,19,07:35:41,info,sshd(pam_unix)[30501],30501,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E25,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
1605,Jul,19,07:35:41,info,sshd(pam_unix)[30504],30504,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E25,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
1606,Jul,19,07:35:41,info,sshd(pam_unix)[30498],30498,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E25,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
1607,Jul,19,07:35:41,info,sshd(pam_unix)[30511],30511,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E25,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
1608,Jul,19,07:35:41,info,sshd(pam_unix)[30508],30508,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E25,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
1609,Jul,20,04:05:02,info,su(pam_unix)[363],363,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template
1610,Jul,20,04:05:03,info,su(pam_unix)[363],363,session closed for user cyrus,E17,session closed for user cyrus
1611,Jul,20,04:05:04,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template
1612,Jul,20,04:11:27,info,su(pam_unix)[1595],1595,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template
1613,Jul,20,04:11:28,info,su(pam_unix)[1595],1595,session closed for user news,E31,session closed for user news
1614,Jul,20,23:37:40,info,sshd(pam_unix)[3307],3307,check pass; user unknown,E43,check pass; user unknown
1615,Jul,20,23:37:40,info,sshd(pam_unix)[3307],3307,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102 ,E30,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102 
1616,Jul,20,23:37:40,info,sshd(pam_unix)[3306],3306,check pass; user unknown,E43,check pass; user unknown
1617,Jul,20,23:37:40,info,sshd(pam_unix)[3306],3306,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102 ,E30,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102 
1618,Jul,20,23:37:40,info,sshd(pam_unix)[3308],3308,check pass; user unknown,E43,check pass; user unknown
1619,Jul,20,23:37:40,info,sshd(pam_unix)[3308],3308,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102 ,E30,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102 
1620,Jul,20,23:37:46,info,sshd(pam_unix)[3313],3313,check pass; user unknown,E43,check pass; user unknown
1621,Jul,20,23:37:46,info,sshd(pam_unix)[3313],3313,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102 ,E30,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102 
1622,Jul,20,23:37:46,info,sshd(pam_unix)[3312],3312,check pass; user unknown,E43,check pass; user unknown
1623,Jul,20,23:37:46,info,sshd(pam_unix)[3312],3312,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102 ,E30,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102 
1624,Jul,21,01:30:45,info,sshd(pam_unix)[3489],3489,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E8,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root
1625,Jul,21,01:30:49,info,sshd(pam_unix)[3493],3493,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E8,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root
1626,Jul,21,01:30:50,info,sshd(pam_unix)[3488],3488,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E8,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root
1627,Jul,21,01:30:50,info,sshd(pam_unix)[3487],3487,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E8,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root
1628,Jul,21,04:11:26,info,su(pam_unix)[4170],4170,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template
1629,Jul,21,04:11:27,info,su(pam_unix)[4170],4170,session closed for user cyrus,E17,session closed for user cyrus
1630,Jul,21,04:11:28,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template
1631,Jul,21,04:16:55,info,su(pam_unix)[4540],4540,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template
1632,Jul,21,04:16:55,info,su(pam_unix)[4540],4540,session closed for user news,E31,session closed for user news
1633,Jul,21,09:04:41,info,ftpd[5033],5033,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1634,Jul,21,09:04:41,info,ftpd[5032],5032,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1635,Jul,21,09:04:41,info,ftpd[5030],5030,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1636,Jul,21,09:04:41,info,ftpd[5029],5029,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1637,Jul,21,09:04:41,info,ftpd[5018],5018,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1638,Jul,21,09:04:41,info,ftpd[5017],5017,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1639,Jul,21,09:04:41,info,ftpd[5016],5016,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1640,Jul,21,09:04:41,info,ftpd[5019],5019,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1641,Jul,21,09:04:41,info,ftpd[5022],5022,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1642,Jul,21,09:04:41,info,ftpd[5023],5023,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1643,Jul,21,09:04:41,info,ftpd[5024],5024,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1644,Jul,21,09:04:41,info,ftpd[5025],5025,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1645,Jul,21,09:04:41,info,ftpd[5028],5028,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1646,Jul,21,09:04:41,info,ftpd[5031],5031,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1647,Jul,21,09:04:41,info,ftpd[5020],5020,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1648,Jul,21,09:04:41,info,ftpd[5021],5021,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1649,Jul,21,09:04:41,info,ftpd[5027],5027,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1650,Jul,21,09:04:41,info,ftpd[5026],5026,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1651,Jul,21,09:04:41,info,ftpd[5035],5035,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1652,Jul,21,09:04:41,info,ftpd[5037],5037,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1653,Jul,21,09:04:41,info,ftpd[5034],5034,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1654,Jul,21,09:04:41,info,ftpd[5036],5036,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005 ,E_UNKNOWN,Unknown Template
1655,Jul,21,09:04:43,info,ftpd[5038],5038,connection from 216.12.111.241 () at Thu Jul 21 09:04:43 2005 ,E_UNKNOWN,Unknown Template
1656,Jul,21,15:18:30,info,sshd(pam_unix)[5587],5587,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,E35,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root
1657,Jul,21,15:18:30,info,sshd(pam_unix)[5586],5586,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,E35,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root
1658,Jul,22,04:07:46,info,su(pam_unix)[7106],7106,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template
1659,Jul,22,04:07:47,info,su(pam_unix)[7106],7106,session closed for user cyrus,E17,session closed for user cyrus
1660,Jul,22,04:07:47,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template
1661,Jul,22,04:15:14,info,su(pam_unix)[11756],11756,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template
1662,Jul,22,04:15:14,info,su(pam_unix)[11756],11756,session closed for user news,E31,session closed for user news
